AAR,BYDEL,ALDERSKAT,FORSIKRET,ARBLED,HFUDD,PERSONER
2010,10,2,1,4,1,10
2010,10,2,1,4,2,8
2010,10,2,1,4,3,2
2010,10,2,1,4,4,1
2010,10,2,1,4,6,5
2010,10,2,1,5,1,1
2010,10,2,1,5,2,3
2010,10,2,1,5,3,1
2010,10,2,1,5,6,1
2010,10,2,3,1,1,104
2010,10,2,3,1,2,10
2010,10,2,3,1,3,1
2010,10,2,3,1,4,4
2010,10,2,3,1,5,3
2010,10,2,3,2,1,49
2010,10,2,3,2,2,13
2010,10,2,3,2,3,2
2010,10,2,3,2,5,1
2010,10,2,3,3,1,14
2010,10,2,3,3,2,1
2010,10,2,3,3,5,1
2010,10,2,3,4,1,7
2010,10,2,3,4,2,1
2010,10,2,3,5,1,4
2010,10,3,1,1,1,268
2010,10,3,1,1,2,301
2010,10,3,1,1,3,49
2010,10,3,1,1,4,132
2010,10,3,1,1,5,45
2010,10,3,1,1,6,219
2010,10,3,1,2,1,212
2010,10,3,1,2,2,213
2010,10,3,1,2,3,35
2010,10,3,1,2,4,90
2010,10,3,1,2,5,28
2010,10,3,1,2,6,176
2010,10,3,1,3,1,174
2010,10,3,1,3,2,154
2010,10,3,1,3,3,24
2010,10,3,1,3,4,66
2010,10,3,1,3,5,13
2010,10,3,1,3,6,117
2010,10,3,1,4,1,143
2010,10,3,1,4,2,126
2010,10,3,1,4,3,20
2010,10,3,1,4,4,41
2010,10,3,1,4,5,11
2010,10,3,1,4,6,86
2010,10,3,1,5,1,46
2010,10,3,1,5,2,51
2010,10,3,1,5,3,11
2010,10,3,1,5,4,17
2010,10,3,1,5,5,1
2010,10,3,1,5,6,16
2010,10,3,3,1,1,241
2010,10,3,3,1,2,74
2010,10,3,3,1,3,2
2010,10,3,3,1,4,16
2010,10,3,3,1,5,7
2010,10,3,3,1,6,7
2010,10,3,3,2,1,125
2010,10,3,3,2,2,35
2010,10,3,3,2,3,3
2010,10,3,3,2,4,4
2010,10,3,3,2,5,2
2010,10,3,3,2,6,6
2010,10,3,3,3,1,40
2010,10,3,3,3,2,25
2010,10,3,3,3,3,1
2010,10,3,3,3,4,2
2010,10,3,3,3,5,1
2010,10,3,3,4,1,42
2010,10,3,3,4,2,15
2010,10,3,3,4,3,1
2010,10,3,3,4,4,2
2010,10,3,3,4,5,2
2010,10,3,3,4,6,2
2010,10,3,3,5,1,14
2010,10,3,3,5,2,5
2010,10,3,3,5,4,1
2010,10,3,3,5,6,1
2010,99,1,1,1,1,6
2010,99,1,1,2,1,4
2010,99,1,1,2,2,3
2010,99,1,1,3,1,3
2010,99,1,3,1,1,97
2010,99,1,3,1,2,1
2010,99,1,3,2,1,70
2010,99,1,3,2,2,1
2010,99,1,3,3,1,22
2010,99,1,3,4,1,11
2010,99,1,3,5,1,4
2010,99,2,1,1,1,3
2010,99,2,1,1,5,1
2010,99,2,1,1,6,1
2010,99,2,1,2,1,9
2010,99,2,1,2,6,1
2010,99,2,1,4,1,1
2010,99,2,1,4,2,1
2010,99,2,3,1,1,39
2010,99,2,3,1,2,2
2010,99,2,3,2,1,29
2010,99,2,3,2,2,1
2010,99,2,3,2,3,1
2010,99,2,3,3,1,19
2010,99,2,3,3,2,2
2010,99,2,3,3,3,1
2010,99,2,3,4,1,4
2010,99,2,3,4,2,1
2010,99,2,3,5,1,2
2010,99,3,1,1,1,12
2010,99,3,1,1,2,8
2010,99,3,1,1,3,2
2010,99,3,1,1,4,3
2010,99,3,1,1,6,1
2010,99,3,1,2,1,13
2010,99,3,1,2,2,2
2010,99,3,1,2,4,1
2010,99,3,1,2,6,4
2010,99,3,1,3,1,5
2010,99,3,1,3,2,2
2010,99,3,1,3,3,1
2010,99,3,1,3,6,2
2010,99,3,1,4,1,9
2010,99,3,1,4,2,3
2010,99,3,1,4,3,1
2010,99,3,1,5,1,2
2010,99,3,1,5,2,1
2010,99,3,1,5,4,1
2010,99,3,3,1,1,116
2010,99,3,3,1,2,24
2010,99,3,3,1,3,1
2010,99,3,3,1,4,6
2010,99,3,3,2,1,59
2010,99,3,3,2,2,13
2010,99,3,3,2,3,2
2010,99,3,3,2,4,1
2010,99,3,3,3,1,33
2010,99,3,3,3,2,8
2010,99,3,3,3,4,3
2010,99,3,3,4,1,15
2010,99,3,3,4,2,8
2010,99,3,3,4,3,1
2010,99,3,3,4,6,1
2010,99,3,3,5,1,4
2010,99,3,3,5,2,1
2009,1,1,1,1,1,17
2009,1,1,1,1,2,10
2009,1,1,1,1,3,7
2009,1,1,1,1,4,4
2009,1,1,1,1,6,2
2009,1,1,1,2,1,7
2009,1,1,1,2,2,7
2009,1,1,1,2,3,5
2009,1,1,1,2,4,4
2009,1,1,1,2,5,2
2009,1,1,1,3,1,1
2009,1,1,1,3,2,6
2009,1,1,1,3,3,2
2009,1,1,1,3,4,1
2009,1,1,1,3,5,1
2009,1,1,1,4,2,3
2009,1,1,1,5,2,1
2009,1,1,3,1,1,164
2009,1,1,3,1,2,3
2009,1,1,3,1,5,1
2009,1,1,3,2,1,38
2009,1,1,3,2,2,1
2009,1,1,3,3,1,9
2009,1,1,3,4,1,3
2009,1,1,3,5,1,1
2009,1,2,1,1,1,32
2009,1,2,1,1,2,34
2009,1,2,1,1,3,15
2009,1,2,1,1,4,28
2009,1,2,1,1,5,29
2009,1,2,1,1,6,75
2009,1,2,1,2,1,12
2009,1,2,1,2,2,17
2009,1,2,1,2,3,7
2009,1,2,1,2,4,17
2009,1,2,1,2,5,14
2009,1,2,1,2,6,66
2009,1,2,1,3,1,9
2009,1,2,1,3,2,13
2009,1,2,1,3,3,12
2009,1,2,1,3,4,9
2009,1,2,1,3,5,6
2009,1,2,1,3,6,25
2009,1,2,1,4,1,4
2009,1,2,1,4,2,2
2009,1,2,1,4,3,1
2009,1,2,1,4,4,3
2009,1,2,1,4,6,6
2009,1,2,1,5,3,1
2009,1,2,1,5,6,2
2009,1,2,3,1,1,72
2009,1,2,3,1,2,3
2009,1,2,3,1,4,2
2009,1,2,3,1,5,5
2009,1,2,3,1,6,1
2009,1,2,3,2,1,22
2009,1,2,3,2,2,3
2009,1,2,3,2,4,1
2009,1,2,3,2,6,1
2009,1,2,3,3,1,6
2009,1,2,3,3,2,1
2009,1,2,3,3,3,1
2009,1,2,3,4,1,1
2009,1,2,3,4,6,1
2009,1,3,1,1,1,155
2009,1,3,1,1,2,112
2009,1,3,1,1,3,33
2009,1,3,1,1,4,144
2009,1,3,1,1,5,36
2009,1,3,1,1,6,251
2009,1,3,1,2,1,137
2009,1,3,1,2,2,88
2009,1,3,1,2,3,40
2009,1,3,1,2,4,110
2009,1,3,1,2,5,17
2009,1,3,1,2,6,219
2009,1,3,1,3,1,113
2009,1,3,1,3,2,70
2009,1,3,1,3,3,13
2009,1,3,1,3,4,63
2009,1,3,1,3,5,14
2009,1,3,1,3,6,154
2009,1,3,1,4,1,68
2009,1,3,1,4,2,43
2009,1,3,1,4,3,10
2009,1,3,1,4,4,51
2009,1,3,1,4,5,8
2009,1,3,1,4,6,98
2009,1,3,1,5,1,32
2009,1,3,1,5,2,20
2009,1,3,1,5,3,3
2009,1,3,1,5,4,9
2009,1,3,1,5,6,28
2009,1,3,3,1,1,98
2009,1,3,3,1,2,32
2009,1,3,3,1,3,5
2009,1,3,3,1,4,10
2009,1,3,3,1,5,11
2009,1,3,3,1,6,8
2009,1,3,3,2,1,64
2009,1,3,3,2,2,12
2009,1,3,3,2,3,9
2009,1,3,3,2,4,6
2009,1,3,3,2,5,2
2009,1,3,3,2,6,5
2009,1,3,3,3,1,32
2009,1,3,3,3,2,4
2009,1,3,3,3,4,2
2009,1,3,3,3,5,2
2009,1,3,3,3,6,4
2009,1,3,3,4,1,5
2009,1,3,3,4,2,5
2009,1,3,3,4,5,1
2009,1,3,3,4,6,1
2009,1,3,3,5,1,3
2009,1,3,3,5,2,1
2009,2,1,1,1,1,43
2009,2,1,1,1,2,39
2009,2,1,1,1,3,9
2009,2,1,1,1,4,12
2009,2,1,1,1,5,4
2009,2,1,1,1,6,1
2009,2,1,1,2,1,16
2009,2,1,1,2,2,18
2009,2,1,1,2,3,7
2009,2,1,1,2,4,4
2009,2,1,1,2,5,5
2009,2,1,1,2,6,1
2009,2,1,1,3,1,6
2009,2,1,1,3,2,8
2009,2,1,1,3,3,2
2009,2,1,1,3,4,3
2009,2,1,1,3,5,1
2009,2,1,1,4,1,4
2009,2,1,1,4,2,7
2009,2,1,1,5,1,1
2009,2,1,1,5,2,1
2009,2,1,3,1,1,299
2009,2,1,3,1,2,3
2009,2,1,3,1,4,1
2009,2,1,3,2,1,67
2009,2,1,3,2,2,4
2009,2,1,3,2,5,1
2009,2,1,3,3,1,13
2009,2,1,3,4,1,6
2009,2,1,3,5,1,3
2009,2,2,1,1,1,43
2009,2,2,1,1,2,65
2009,2,2,1,1,3,25
2009,2,2,1,1,4,83
2009,2,2,1,1,5,53
2009,2,2,1,1,6,144
2009,2,2,1,2,1,30
2009,2,2,1,2,2,37
2009,2,2,1,2,3,15
2009,2,2,1,2,4,44
2009,2,2,1,2,5,10
2009,2,2,1,2,6,103
2009,2,2,1,3,1,20
2009,2,2,1,3,2,22
2009,2,2,1,3,3,7
2009,2,2,1,3,4,15
2009,2,2,1,3,5,5
2009,2,2,1,3,6,44
2009,2,2,1,4,1,9
2009,2,2,1,4,2,10
2009,2,2,1,4,3,4
2009,2,2,1,4,4,3
2009,2,2,1,4,5,1
2009,2,2,1,4,6,15
2009,2,2,1,5,1,1
2009,2,2,1,5,2,1
2009,2,2,1,5,6,2
2009,2,2,3,1,1,91
2009,2,2,3,1,2,14
2009,2,2,3,1,3,8
2009,2,2,3,1,4,4
2009,2,2,3,1,5,2
2009,2,2,3,2,1,38
2009,2,2,3,2,2,8
2009,2,2,3,2,3,1
2009,2,2,3,2,5,1
2009,2,2,3,2,6,1
2009,2,2,3,3,1,18
2009,2,2,3,3,2,2
2009,2,2,3,4,1,2
2009,2,2,3,4,2,1
2009,2,2,3,4,3,1
2009,2,2,3,5,1,1
2009,2,3,1,1,1,259
2009,2,3,1,1,2,251
2009,2,3,1,1,3,61
2009,2,3,1,1,4,244
2009,2,3,1,1,5,47
2009,2,3,1,1,6,349
2009,2,3,1,2,1,213
2009,2,3,1,2,2,167
2009,2,3,1,2,3,41
2009,2,3,1,2,4,145
2009,2,3,1,2,5,32
2009,2,3,1,2,6,290
2009,2,3,1,3,1,153
2009,2,3,1,3,2,124
2009,2,3,1,3,3,34
2009,2,3,1,3,4,79
2009,2,3,1,3,5,24
2009,2,3,1,3,6,191
2009,2,3,1,4,1,101
2009,2,3,1,4,2,75
2009,2,3,1,4,3,19
2009,2,3,1,4,4,45
2009,2,3,1,4,5,15
2009,2,3,1,4,6,100
2009,2,3,1,5,1,33
2009,2,3,1,5,2,32
2009,2,3,1,5,3,5
2009,2,3,1,5,4,14
2009,2,3,1,5,5,2
2009,2,3,1,5,6,30
2009,2,3,3,1,1,149
2009,2,3,3,1,2,54
2009,2,3,3,1,3,10
2009,2,3,3,1,4,20
2009,2,3,3,1,5,10
2009,2,3,3,1,6,6
2009,2,3,3,2,1,96
2009,2,3,3,2,2,40
2009,2,3,3,2,3,2
2009,2,3,3,2,4,9
2009,2,3,3,2,5,5
2009,2,3,3,2,6,8
2009,2,3,3,3,1,40
2009,2,3,3,3,2,15
2009,2,3,3,3,3,2
2009,2,3,3,3,4,3
2009,2,3,3,3,5,2
2009,2,3,3,3,6,7
2009,2,3,3,4,1,8
2009,2,3,3,4,2,2
2009,2,3,3,4,3,2
2009,2,3,3,4,6,2
2009,2,3,3,5,1,5
2009,2,3,3,5,2,1
2009,2,3,3,5,3,1
2009,3,1,1,1,1,65
2009,3,1,1,1,2,49
2009,3,1,1,1,3,9
2009,3,1,1,1,4,6
2009,3,1,1,1,5,5
2009,3,1,1,1,6,2
2009,3,1,1,2,1,20
2009,3,1,1,2,2,32
2009,3,1,1,2,3,7
2009,3,1,1,2,4,5
2009,3,1,1,2,5,2
2009,3,1,1,2,6,2
2009,3,1,1,3,1,7
2009,3,1,1,3,2,18
2009,3,1,1,3,3,5
2009,3,1,1,3,4,3
2009,3,1,1,3,6,1
2009,3,1,1,4,1,1
2009,3,1,1,4,2,14
2009,3,1,1,4,3,1
2009,3,1,1,5,2,4
2009,3,1,3,1,1,485
2009,3,1,3,1,2,15
2009,3,1,3,1,3,3
2009,3,1,3,1,5,1
2009,3,1,3,2,1,153
2009,3,1,3,2,2,3
2009,3,1,3,2,5,1
2009,3,1,3,3,1,35
2009,3,1,3,3,2,1
2009,3,1,3,3,3,1
2009,3,1,3,4,1,10
2009,3,1,3,4,2,1
2009,3,1,3,5,1,2
2009,3,2,1,1,1,112
2009,3,2,1,1,2,87
2009,3,2,1,1,3,24
2009,3,2,1,1,4,134
2009,3,2,1,1,5,87
2009,3,2,1,1,6,217
2009,3,2,1,2,1,58
2009,3,2,1,2,2,47
2009,3,2,1,2,3,11
2009,3,2,1,2,4,56
2009,3,2,1,2,5,22
2009,3,2,1,2,6,143
2009,3,2,1,3,1,38
2009,3,2,1,3,2,28
2009,3,2,1,3,3,12
2009,3,2,1,3,4,41
2009,3,2,1,3,5,8
2009,3,2,1,3,6,88
2009,3,2,1,4,1,17
2009,3,2,1,4,2,25
2009,3,2,1,4,4,10
2009,3,2,1,4,5,4
2009,3,2,1,4,6,28
2009,3,2,1,5,1,9
2009,3,2,1,5,2,5
2009,3,2,1,5,6,3
2009,3,2,3,1,1,216
2009,3,2,3,1,2,17
2009,3,2,3,1,3,2
2009,3,2,3,1,4,6
2009,3,2,3,1,5,10
2009,3,2,3,1,6,5
2009,3,2,3,2,1,80
2009,3,2,3,2,2,7
2009,3,2,3,2,4,4
2009,3,2,3,2,5,5
2009,3,2,3,2,6,1
2009,3,2,3,3,1,16
2009,3,2,3,3,2,5
2009,3,2,3,3,6,1
2009,3,2,3,4,1,2
2009,3,2,3,5,1,2
2009,3,3,1,1,1,432
2009,3,3,1,1,2,314
2009,3,3,1,1,3,71
2009,3,3,1,1,4,271
2009,3,3,1,1,5,66
2009,3,3,1,1,6,390
2009,3,3,1,2,1,290
2009,3,3,1,2,2,177
2009,3,3,1,2,3,49
2009,3,3,1,2,4,161
2009,3,3,1,2,5,37
2009,3,3,1,2,6,304
2009,3,3,1,3,1,217
2009,3,3,1,3,2,137
2009,3,3,1,3,3,41
2009,3,3,1,3,4,85
2009,3,3,1,3,5,28
2009,3,3,1,3,6,204
2009,3,3,1,4,1,148
2009,3,3,1,4,2,109
2009,3,3,1,4,3,31
2009,3,3,1,4,4,68
2009,3,3,1,4,5,18
2009,3,3,1,4,6,107
2009,3,3,1,5,1,56
2009,3,3,1,5,2,30
2009,3,3,1,5,3,9
2009,3,3,1,5,4,20
2009,3,3,1,5,5,1
2009,3,3,1,5,6,20
2009,3,3,3,1,1,359
2009,3,3,3,1,2,103
2009,3,3,3,1,3,17
2009,3,3,3,1,4,28
2009,3,3,3,1,5,9
2009,3,3,3,1,6,12
2009,3,3,3,2,1,238
2009,3,3,3,2,2,73
2009,3,3,3,2,3,14
2009,3,3,3,2,4,19
2009,3,3,3,2,5,5
2009,3,3,3,2,6,18
2009,3,3,3,3,1,89
2009,3,3,3,3,2,12
2009,3,3,3,3,3,5
2009,3,3,3,3,4,4
2009,3,3,3,3,5,1
2009,3,3,3,3,6,5
2009,3,3,3,4,1,27
2009,3,3,3,4,2,5
2009,3,3,3,4,3,2
2009,3,3,3,4,4,3
2009,3,3,3,4,5,2
2009,3,3,3,4,6,1
2009,3,3,3,5,1,8
2009,3,3,3,5,2,2
2009,3,3,3,5,3,2
2009,3,3,3,5,4,2
2009,4,1,1,1,1,52
2009,4,1,1,1,2,38
2009,4,1,1,1,3,6
2009,4,1,1,1,4,7
2009,4,1,1,1,5,2
2009,4,1,1,2,1,24
2009,4,1,1,2,2,25
2009,4,1,1,2,3,7
2009,4,1,1,2,4,2
2009,4,1,1,2,5,4
2009,4,1,1,3,1,6
2009,4,1,1,3,2,17
2009,4,1,1,3,3,1
2009,4,1,1,4,1,6
2009,4,1,1,4,2,10
2009,4,1,1,4,3,1
2009,4,1,1,4,4,1
2009,4,1,1,5,1,1
2009,4,1,1,5,2,8
2009,4,1,3,1,1,344
2009,4,1,3,1,2,5
2009,4,1,3,1,3,2
2009,4,1,3,2,1,110
2009,4,1,3,2,2,2
2009,4,1,3,2,5,1
2009,4,1,3,3,1,22
2009,4,1,3,4,1,5
2009,4,1,3,5,1,1
2009,4,1,3,5,2,1
2009,4,2,1,1,1,93
2009,4,2,1,1,2,96
2009,4,2,1,1,3,24
2009,4,2,1,1,4,75
2009,4,2,1,1,5,54
2009,4,2,1,1,6,123
2009,4,2,1,2,1,50
2009,4,2,1,2,2,43
2009,4,2,1,2,3,11
2009,4,2,1,2,4,35
2009,4,2,1,2,5,15
2009,4,2,1,2,6,106
2009,4,2,1,3,1,21
2009,4,2,1,3,2,17
2009,4,2,1,3,3,13
2009,4,2,1,3,4,19
2009,4,2,1,3,5,6
2009,4,2,1,3,6,46
2009,4,2,1,4,1,11
2009,4,2,1,4,2,14
2009,4,2,1,4,3,2
2009,4,2,1,4,4,1
2009,4,2,1,4,5,1
2009,4,2,1,4,6,15
2009,4,2,1,5,1,5
2009,4,2,1,5,2,1
2009,4,2,1,5,3,2
2009,4,2,1,5,4,4
2009,4,2,1,5,5,1
2009,4,2,1,5,6,2
2009,4,2,3,1,1,168
2009,4,2,3,1,2,17
2009,4,2,3,1,3,5
2009,4,2,3,1,4,5
2009,4,2,3,1,5,8
2009,4,2,3,2,1,74
2009,4,2,3,2,2,6
2009,4,2,3,2,3,1
2009,4,2,3,2,6,1
2009,4,2,3,3,1,25
2009,4,2,3,3,2,3
2009,4,2,3,3,3,1
2009,4,2,3,3,5,1
2009,4,2,3,4,1,2
2009,4,2,3,4,2,1
2009,4,3,1,1,1,341
2009,4,3,1,1,2,260
2009,4,3,1,1,3,56
2009,4,3,1,1,4,230
2009,4,3,1,1,5,52
2009,4,3,1,1,6,333
2009,4,3,1,2,1,264
2009,4,3,1,2,2,166
2009,4,3,1,2,3,48
2009,4,3,1,2,4,150
2009,4,3,1,2,5,39
2009,4,3,1,2,6,273
2009,4,3,1,3,1,186
2009,4,3,1,3,2,109
2009,4,3,1,3,3,39
2009,4,3,1,3,4,93
2009,4,3,1,3,5,18
2009,4,3,1,3,6,183
2009,4,3,1,4,1,135
2009,4,3,1,4,2,83
2009,4,3,1,4,3,32
2009,4,3,1,4,4,48
2009,4,3,1,4,5,12
2009,4,3,1,4,6,95
2009,4,3,1,5,1,54
2009,4,3,1,5,2,30
2009,4,3,1,5,3,10
2009,4,3,1,5,4,17
2009,4,3,1,5,5,3
2009,4,3,1,5,6,12
2009,4,3,3,1,1,274
2009,4,3,3,1,2,80
2009,4,3,3,1,3,8
2009,4,3,3,1,4,16
2009,4,3,3,1,5,11
2009,4,3,3,1,6,15
2009,4,3,3,2,1,150
2009,4,3,3,2,2,59
2009,4,3,3,2,3,4
2009,4,3,3,2,4,11
2009,4,3,3,2,5,5
2009,4,3,3,2,6,8
2009,4,3,3,3,1,82
2009,4,3,3,3,2,19
2009,4,3,3,3,4,1
2009,4,3,3,3,5,6
2009,4,3,3,3,6,3
2009,4,3,3,4,1,22
2009,4,3,3,4,2,5
2009,4,3,3,4,3,2
2009,4,3,3,4,4,2
2009,4,3,3,5,1,6
2009,4,3,3,5,2,2
2009,4,3,3,5,4,1
2009,5,1,1,1,1,59
2009,5,1,1,1,2,54
2009,5,1,1,1,3,3
2009,5,1,1,1,4,9
2009,5,1,1,1,6,1
2009,5,1,1,2,1,18
2009,5,1,1,2,2,31
2009,5,1,1,2,3,2
2009,5,1,1,2,4,5
2009,5,1,1,2,5,2
2009,5,1,1,2,6,1
2009,5,1,1,3,1,10
2009,5,1,1,3,2,15
2009,5,1,1,4,1,2
2009,5,1,1,4,2,10
2009,5,1,1,4,4,1
2009,5,1,1,5,1,2
2009,5,1,1,5,2,5
2009,5,1,1,5,3,1
2009,5,1,3,1,1,269
2009,5,1,3,1,2,8
2009,5,1,3,2,1,111
2009,5,1,3,2,2,6
2009,5,1,3,3,1,34
2009,5,1,3,3,2,1
2009,5,1,3,4,1,5
2009,5,1,3,4,2,1
2009,5,1,3,5,1,1
2009,5,1,3,5,2,1
2009,5,2,1,1,1,73
2009,5,2,1,1,2,80
2009,5,2,1,1,3,12
2009,5,2,1,1,4,54
2009,5,2,1,1,5,24
2009,5,2,1,1,6,45
2009,5,2,1,2,1,30
2009,5,2,1,2,2,39
2009,5,2,1,2,3,14
2009,5,2,1,2,4,20
2009,5,2,1,2,5,5
2009,5,2,1,2,6,43
2009,5,2,1,3,1,20
2009,5,2,1,3,2,27
2009,5,2,1,3,3,6
2009,5,2,1,3,4,8
2009,5,2,1,3,5,2
2009,5,2,1,3,6,17
2009,5,2,1,4,1,9
2009,5,2,1,4,2,13
2009,5,2,1,4,4,4
2009,5,2,1,4,6,8
2009,5,2,1,5,1,3
2009,5,2,1,5,2,1
2009,5,2,1,5,3,1
2009,5,2,1,5,4,1
2009,5,2,1,5,5,1
2009,5,2,1,5,6,1
2009,5,2,3,1,1,95
2009,5,2,3,1,2,13
2009,5,2,3,1,4,2
2009,5,2,3,1,5,3
2009,5,2,3,2,1,51
2009,5,2,3,2,2,6
2009,5,2,3,2,3,1
2009,5,2,3,3,1,21
2009,5,2,3,3,2,4
2009,5,2,3,3,3,1
2009,5,2,3,4,1,8
2009,5,2,3,4,2,2
2009,5,2,3,5,1,3
2009,5,3,1,1,1,269
2009,5,3,1,1,2,272
2009,5,3,1,1,3,51
2009,5,3,1,1,4,114
2009,5,3,1,1,5,23
2009,5,3,1,1,6,121
2009,5,3,1,2,1,165
2009,5,3,1,2,2,168
2009,5,3,1,2,3,21
2009,5,3,1,2,4,69
2009,5,3,1,2,5,16
2009,5,3,1,2,6,96
2009,5,3,1,3,1,141
2009,5,3,1,3,2,102
2009,5,3,1,3,3,22
2009,5,3,1,3,4,40
2009,5,3,1,3,5,13
2009,5,3,1,3,6,62
2009,5,3,1,4,1,93
2009,5,3,1,4,2,78
2009,5,3,1,4,3,19
2009,5,3,1,4,4,23
2009,5,3,1,4,5,1
2009,5,3,1,4,6,37
2009,5,3,1,5,1,23
2009,5,3,1,5,2,22
2009,5,3,1,5,3,5
2009,5,3,1,5,4,8
2009,5,3,1,5,6,6
2009,5,3,3,1,1,209
2009,5,3,3,1,2,90
2009,5,3,3,1,3,7
2009,5,3,3,1,4,13
2009,5,3,3,1,5,4
2009,5,3,3,1,6,6
2009,5,3,3,2,1,130
2009,5,3,3,2,2,46
2009,5,3,3,2,3,4
2009,5,3,3,2,4,6
2009,5,3,3,2,5,2
2009,5,3,3,2,6,3
2009,5,3,3,3,1,47
2009,5,3,3,3,2,19
2009,5,3,3,3,3,3
2009,5,3,3,3,4,1
2009,5,3,3,3,6,5
2009,5,3,3,4,1,26
2009,5,3,3,4,2,9
2009,5,3,3,4,4,1
2009,5,3,3,5,1,8
2009,5,3,3,5,2,2
2009,6,1,1,1,1,37
2009,6,1,1,1,2,40
2009,6,1,1,1,3,2
2009,6,1,1,1,4,2
2009,6,1,1,1,5,1
2009,6,1,1,1,6,1
2009,6,1,1,2,1,14
2009,6,1,1,2,2,21
2009,6,1,1,2,3,3
2009,6,1,1,2,4,2
2009,6,1,1,2,5,2
2009,6,1,1,2,6,1
2009,6,1,1,3,1,3
2009,6,1,1,3,2,14
2009,6,1,1,3,5,1
2009,6,1,1,4,1,1
2009,6,1,1,4,2,5
2009,6,1,1,4,4,1
2009,6,1,1,5,2,2
2009,6,1,3,1,1,156
2009,6,1,3,1,2,2
2009,6,1,3,1,3,2
2009,6,1,3,2,1,57
2009,6,1,3,2,2,1
2009,6,1,3,3,1,19
2009,6,1,3,3,2,1
2009,6,1,3,4,1,2
2009,6,1,3,5,1,2
2009,6,2,1,1,1,31
2009,6,2,1,1,2,47
2009,6,2,1,1,3,10
2009,6,2,1,1,4,31
2009,6,2,1,1,5,15
2009,6,2,1,1,6,37
2009,6,2,1,2,1,24
2009,6,2,1,2,2,21
2009,6,2,1,2,3,5
2009,6,2,1,2,4,13
2009,6,2,1,2,5,3
2009,6,2,1,2,6,38
2009,6,2,1,3,1,10
2009,6,2,1,3,2,10
2009,6,2,1,3,3,3
2009,6,2,1,3,4,7
2009,6,2,1,3,5,3
2009,6,2,1,3,6,12
2009,6,2,1,4,1,7
2009,6,2,1,4,2,10
2009,6,2,1,4,3,1
2009,6,2,1,4,4,1
2009,6,2,1,4,6,3
2009,6,2,1,5,1,3
2009,6,2,1,5,2,4
2009,6,2,1,5,3,1
2009,6,2,1,5,4,1
2009,6,2,3,1,1,73
2009,6,2,3,1,2,13
2009,6,2,3,1,4,1
2009,6,2,3,1,5,3
2009,6,2,3,1,6,1
2009,6,2,3,2,1,26
2009,6,2,3,2,2,2
2009,6,2,3,2,5,1
2009,6,2,3,3,1,10
2009,6,2,3,3,2,4
2009,6,2,3,3,3,2
2009,6,2,3,4,1,1
2009,6,3,1,1,1,144
2009,6,3,1,1,2,192
2009,6,3,1,1,3,32
2009,6,3,1,1,4,99
2009,6,3,1,1,5,10
2009,6,3,1,1,6,100
2009,6,3,1,2,1,100
2009,6,3,1,2,2,114
2009,6,3,1,2,3,27
2009,6,3,1,2,4,43
2009,6,3,1,2,5,9
2009,6,3,1,2,6,70
2009,6,3,1,3,1,81
2009,6,3,1,3,2,83
2009,6,3,1,3,3,14
2009,6,3,1,3,4,37
2009,6,3,1,3,5,9
2009,6,3,1,3,6,42
2009,6,3,1,4,1,59
2009,6,3,1,4,2,61
2009,6,3,1,4,3,12
2009,6,3,1,4,4,17
2009,6,3,1,4,5,2
2009,6,3,1,4,6,18
2009,6,3,1,5,1,22
2009,6,3,1,5,2,16
2009,6,3,1,5,3,4
2009,6,3,1,5,4,11
2009,6,3,1,5,5,1
2009,6,3,1,5,6,8
2009,6,3,3,1,1,89
2009,6,3,3,1,2,36
2009,6,3,3,1,3,4
2009,6,3,3,1,4,9
2009,6,3,3,1,5,2
2009,6,3,3,1,6,8
2009,6,3,3,2,1,67
2009,6,3,3,2,2,24
2009,6,3,3,2,3,5
2009,6,3,3,2,4,4
2009,6,3,3,2,5,1
2009,6,3,3,3,1,19
2009,6,3,3,3,2,6
2009,6,3,3,3,6,1
2009,6,3,3,4,1,4
2009,6,3,3,4,2,2
2009,6,3,3,5,1,2
2009,6,3,3,5,2,1
2009,6,3,3,5,4,1
2009,6,3,3,5,6,1
2009,7,1,1,1,1,44
2009,7,1,1,1,2,31
2009,7,1,1,1,3,2
2009,7,1,1,1,4,5
2009,7,1,1,1,6,1
2009,7,1,1,2,1,14
2009,7,1,1,2,2,26
2009,7,1,1,2,3,4
2009,7,1,1,2,4,2
2009,7,1,1,3,1,9
2009,7,1,1,3,2,12
2009,7,1,1,3,4,1
2009,7,1,1,3,5,1
2009,7,1,1,4,1,7
2009,7,1,1,4,2,6
2009,7,1,1,5,2,5
2009,7,1,3,1,1,234
2009,7,1,3,1,2,11
2009,7,1,3,2,1,99
2009,7,1,3,2,2,6
2009,7,1,3,3,1,17
2009,7,1,3,4,1,4
2009,7,1,3,5,1,1
2009,7,2,1,1,1,41
2009,7,2,1,1,2,47
2009,7,2,1,1,3,2
2009,7,2,1,1,4,26
2009,7,2,1,1,5,7
2009,7,2,1,1,6,16
2009,7,2,1,2,1,29
2009,7,2,1,2,2,23
2009,7,2,1,2,3,2
2009,7,2,1,2,4,8
2009,7,2,1,2,6,18
2009,7,2,1,3,1,23
2009,7,2,1,3,2,17
2009,7,2,1,3,3,4
2009,7,2,1,3,4,2
2009,7,2,1,3,5,3
2009,7,2,1,3,6,8
